id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
73,6-82,2019/1/1 12:00,0.34660527441162486,0.4296894700305939,0.8546165625961979,5.616715824214076E-4
270,6-82,2019/1/2 20:50,0.18807345134667156,0.09262850268156073,0.6073430027691422,6.740058719474409E-4
302,6-82,2019/1/3 2:10,0.2882785055321249,0.21360122261931044,0.6964285974124141,6.740058719474409E-4
424,6-82,2019/1/3 22:30,0.679130006875408,0.995863393311973,0.9961879023079524,0.1255246240738365
549,6-82,2019/1/4 19:20,0.26291865306949175,0.2147882118168058,0.6921125709246169,2.2466862398248032E-4
842,6-82,2019/1/6 20:10,0.4101178193454606,0.6685609194197125,0.9899907344224145,2.2466862398248032E-4
1037,6-82,2019/1/8 4:50,0.44479235440070863,0.7706809719137687,0.9799605738289981,0.01308507494501191
1103,6-82,2019/1/8 15:50,0.26311021575566307,0.1822351872407419,0.6643487049511835,5.616715824214076E-4
1164,6-82,2019/1/9 2:00,0.7525588144425654,0.9973058813733805,0.9975153274670099,0.15543764584628497
1185,6-82,2019/1/9 5:30,0.6198759512083573,0.9972477431173931,0.9974072128205568,0.10878641816520918
1255,6-82,2019/1/9 17:20,0.3596272406917629,0.459238063735472,0.8928639259563441,5.616715824214076E-4
1258,6-82,2019/1/9 17:50,0.3926439237461812,0.5874240182948784,0.9659678696366617,5.616715824214076E-4
1269,6-82,2019/1/9 19:40,0.2865539809196668,0.2392801557741318,0.7166603082661552,6.740058719474409E-4
1909,6-82,2019/1/14 13:40,0.44436228185455695,0.3595180718089396,0.820845479861191,0.10543043071662543
2171,6-82,2019/1/16 9:20,0.5929102711052899,0.3251693499768936,0.7972336889622578,0.2535666225268941
2188,6-82,2019/1/16 12:10,0.6512787088870466,0.5771063579061564,0.9675564197424446,0.21949375459647236
2474,6-82,2019/1/18 12:00,0.2545798002952957,0.40333225947179785,0.8563119465524293,5.616715824214076E-4
2531,6-82,2019/1/18 21:30,0.3259964662600564,0.7495934648638525,0.9940127336251834,0.0015268104819728251
2598,6-82,2019/1/19 8:40,0.29448233723339384,0.5607754962599841,0.9490112639807889,0.03042013147830141
2674,6-82,2019/1/19 21:20,0.3987714807707809,0.941855002728576,0.993633252146195,0.047194452498170204
2706,6-82,2019/1/20 2:40,0.4501760224293015,0.9586163051538015,0.9967736608578752,0.10492586249960788
2840,6-82,2019/1/21 1:00,0.7680211640302226,0.9913302033527366,0.995220403797548,0.2210786037153349
2861,6-82,2019/1/21 4:30,0.42056920017123783,0.9655295267281718,0.9971824028667549,0.0647981746282957
2882,6-82,2019/1/21 8:00,0.6691544706040943,0.9938520102259684,0.9960337266289883,0.193293648072184
2965,6-82,2019/1/21 21:50,0.3659062330206702,0.3658312796105155,0.8353416982433967,0.1258368943785516
3290,6-82,2019/1/24 4:00,0.21117938394245298,0.2450281308084614,0.722519829526624,4.49337259197564E-4
3447,6-82,2019/1/25 6:10,0.4265280505942658,0.9965694722654749,0.9966919022590358,0.08479742656229786
3596,6-82,2019/1/26 7:00,0.12901590221629322,0.04079236837186571,0.6004258325522929,4.49337259197564E-4
3714,6-82,2019/1/27 2:40,0.5086077416939891,0.9885083885662925,0.9973022519801882,0.11781903390902118
