id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
82,6-82,2019/1/1 13:30,0.4814576318448932,0.8036427016524473,0.9866603611400924,0.009858271881644549
118,6-82,2019/1/1 19:30,0.6727342914791318,0.9977825478894505,0.9972399977866446,0.11227720803050832
663,6-82,2019/1/5 14:20,0.06589749727662915,0.008682835331272332,0.004845076783321665,0.9996630668297257
790,6-82,2019/1/6 11:30,0.269946337441215,0.2194318110680472,0.6989033888787665,1.1233431199124016E-4
801,6-82,2019/1/6 13:20,0.36754230451793013,0.5083480426049849,0.9243139564472316,3.3700294720632383E-4
858,6-82,2019/1/6 22:50,0.29540150039467106,0.26074158546534026,0.7415629185468275,6.740058719474409E-4
1241,6-82,2019/1/9 14:50,0.23875183829807342,0.1438907105788541,0.6181228397090858,5.616715824214076E-4
1359,6-82,2019/1/10 10:40,0.618054240311019,0.9868953093997861,0.9967917752129144,0.0889846879780263
1799,6-82,2019/1/13 19:20,0.4274367781188889,0.6870266161437272,0.9927330705033044,4.49337259197564E-4
2655,6-82,2019/1/19 18:10,0.28663170647373837,0.5646669054328004,0.9518209539075553,5.616715824214076E-4
2747,6-82,2019/1/20 9:30,0.5315993476363909,0.9677556759603781,0.9942491626286528,0.13830413191621
3052,6-82,2019/1/22 12:20,0.3181512536421944,0.6952268303193667,0.9779261139779655,0.003847450115496204
3126,6-82,2019/1/23 0:40,0.33796185121480676,0.7760245921065664,0.9901542364925815,0.0012796750562481547
3375,6-82,2019/1/24 18:10,0.16524648211098536,0.12076836804098566,0.6147994295644466,5.616715824214076E-4
3590,6-82,2019/1/26 6:00,0.19234898576996878,0.17583067389048818,0.6513133184537676,4.49337259197564E-4
3607,6-82,2019/1/26 8:50,0.08494877802315097,0.010835065387334515,0.005711811826925913,1.0
4126,6-82,2019/1/29 23:30,0.5516376752346092,0.45305964317918274,0.8942406690451888,0.19964147394249682
