id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
86,6-82,2019/1/1 14:10,0.34112463832913587,0.4705296636676211,0.8743238704072992,6.178387328007259E-4
161,6-82,2019/1/2 2:40,0.4568189572733237,0.8731662526656332,0.9975005792634994,0.002647345260091905
165,6-82,2019/1/2 3:20,0.552104913077417,0.9984999555443451,0.9976227473684735,0.04375515039301817
246,6-82,2019/1/2 16:50,0.18477840451417166,0.0709018488697572,0.6070949648010133,6.740058719474409E-4
522,6-82,2019/1/4 14:50,0.4575377802643966,0.7151664786671873,0.9493470885810958,0.020918520812857798
758,6-82,2019/1/6 6:10,0.41130756760499204,0.742732413306478,0.9977054186605288,6.740058719474409E-4
829,6-82,2019/1/6 18:00,0.34965147636366656,0.4350417810863673,0.8817724017619673,3.3700294720632383E-4
1095,6-82,2019/1/8 14:30,0.346481792472261,0.42964599200118064,0.8718119291334798,5.616715824214076E-4
1317,6-82,2019/1/10 3:40,0.5349014555824467,0.5842065497491308,0.971971381278385,0.12036808588089964
1504,6-82,2019/1/11 11:00,0.25708870189242816,0.1691870229439116,0.6621744371957876,6.740058719474409E-4
1601,6-82,2019/1/12 3:10,0.34001705408423283,0.4335895716799525,0.8774559192077012,5.616715824214076E-4
1722,6-82,2019/1/13 6:30,0.527423506599583,0.9964303344546259,0.9977216762535562,0.04713641279418317
2009,6-82,2019/1/15 6:20,0.6630862510360478,0.49500856668536836,0.9202301714435085,0.18361043037179953
2242,6-82,2019/1/16 21:10,0.20554955057777424,0.2510195913642951,0.73012814494521,5.616715824214076E-4
2417,6-82,2019/1/18 2:30,0.33377595195026394,0.7938380927190124,0.9979711014705509,9.248858320247629E-4
2676,6-82,2019/1/19 21:40,0.4258861341278328,0.9630555498678978,0.9948102582917344,0.05413484037395116
2697,6-82,2019/1/20 1:10,0.5685711507388355,0.9946433348581563,0.9968284667127999,0.1598367460064424
2997,6-82,2019/1/22 3:10,0.5623462524273848,0.9932302577073949,0.9964085690043384,0.15401876518157315
3053,6-82,2019/1/22 12:30,0.3124517150805758,0.6414384665968456,0.9557249719644668,0.002924436567496672
3080,6-82,2019/1/22 17:00,0.28596932999279223,0.47099054916427585,0.8921021576853342,6.740058719474409E-4
3242,6-82,2019/1/23 20:00,0.16603996068365526,0.09588076274548457,0.44755022075401346,0.24756422380918755
3349,6-82,2019/1/24 13:50,0.14528997305232128,0.06757567534904786,0.6055793360257505,4.49337259197564E-4
3631,6-82,2019/1/26 12:50,0.12931711472141644,0.010739410716502867,0.006953388871054196,1.0
3944,6-82,2019/1/28 17:00,0.28979514371202336,0.6068810455785018,0.9765986115005141,5.616715824214076E-4
4114,6-82,2019/1/29 21:30,0.47831357235854866,0.981238639278487,0.9960564879315605,0.09917996303152923
