id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
65,6-82,2019/1/1 10:40,0.5494418308478839,0.9945911584846876,0.9973696007835604,0.06440406839431374
119,6-82,2019/1/1 19:40,0.6668639575968313,0.998608654162834,0.9972920263424467,0.11094323742271728
198,6-82,2019/1/2 8:50,0.32297464235966855,0.3375305408238032,0.8120959219762238,4.49337259197564E-4
596,6-82,2019/1/5 3:10,0.207423993587772,0.10437663568675655,0.6080731741500953,5.616715824214076E-4
608,6-82,2019/1/5 5:10,0.18909229580870587,0.06841917552347343,0.6067670317193951,5.616715824214076E-4
711,6-82,2019/1/5 22:20,0.19100697177877182,0.06817569088209638,0.6069467880209202,5.616715824214076E-4
823,6-82,2019/1/6 17:00,0.36352467534386196,0.5381618631686309,0.9338842754172502,3.3700294720632383E-4
1071,6-82,2019/1/8 10:30,0.5889443759392724,0.970377485308361,0.9942798176910266,0.08637572424278765
1106,6-82,2019/1/8 16:20,0.16315916813912104,0.056505821586314176,0.6071414085035468,5.616715824214076E-4
1210,6-82,2019/1/9 9:40,0.5384293834680143,0.9971390493884985,0.9975646756518212,0.06758874653296815
1247,6-82,2019/1/9 16:00,0.25575575244596654,0.19236588611323407,0.6936435238693972,5.616715824214076E-4
1720,6-82,2019/1/13 6:10,0.6518550111277336,0.9974521007838785,0.9976636095794076,0.09818018777050302
1730,6-82,2019/1/13 7:50,0.507644299554478,0.9820734343612166,0.9970472340660298,0.03734273298720447
1963,6-82,2019/1/14 22:40,0.6776923525413335,0.5621450941589335,0.956084489049743,0.175236845035884
2236,6-82,2019/1/16 20:10,0.25496263187626395,0.3826230234773143,0.8417725363224626,3.3700294720632383E-4
2289,6-82,2019/1/17 5:10,0.2570935044970763,0.39290155244161384,0.847923293561882,3.3700294720632383E-4
2385,6-82,2019/1/17 21:10,0.32926536850972415,0.6848309065928403,0.9919020983477452,6.740058719474409E-4
2599,6-82,2019/1/19 8:50,0.2815389232008818,0.3697226845293847,0.8447211091342557,0.054321128281827835
2613,6-82,2019/1/19 11:10,0.4486750214672523,0.40970199230546284,0.8664433723910939,0.160400289760563
2678,6-82,2019/1/19 22:00,0.44256881698357,0.9699166038700695,0.9952180932101804,0.06520725902215346
2888,6-82,2019/1/21 9:00,0.41535181737269933,0.9856561424108397,0.9972739159093551,0.05162884936208853
2951,6-82,2019/1/21 19:30,0.4321336878810783,0.5233179961394728,0.9385235801952375,0.13279506868860608
3021,6-82,2019/1/22 7:10,0.4911848053385509,0.9949216065681785,0.9969037131979213,0.12034561865231852
3229,6-82,2019/1/23 17:50,0.154198821574971,0.11783785585845141,0.6092580813390529,5.616715824214076E-4
3285,6-82,2019/1/24 3:10,0.2539990472626749,0.39220588294574693,0.8529527660052936,4.49337259197564E-4
3388,6-82,2019/1/24 20:20,0.41873737405653366,0.9960477178210173,0.997648290452394,0.05078821385125902
3524,6-82,2019/1/25 19:00,0.4617480931499837,0.9964259885830745,0.9966199076286868,0.10697222093103853
3846,6-82,2019/1/28 0:40,0.7391395411660213,0.6028374639139384,0.9833982538365841,0.24016045920053047
3887,6-82,2019/1/28 7:30,0.4307269528783454,0.9907388880706853,0.9968981457132773,0.07300887633115291
3911,6-82,2019/1/28 11:30,0.24698631471022847,0.35101785128475804,0.8201650107608827,1.1233431199124016E-4
