id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
15,6-82,2019/1/1 2:20,0.3085084483845362,0.3087776168403294,0.7840914590896636,5.616715824214076E-4
427,6-82,2019/1/3 23:00,0.631818975397009,0.9932259045014518,0.9957239196682517,0.09678256137046627
437,6-82,2019/1/4 0:40,0.8306312879807974,0.9963038064189168,0.9954264360269016,0.1833762409258167
705,6-82,2019/1/5 21:20,0.16991781983961962,0.045640320649367495,0.6068896514086123,5.616715824214076E-4
849,6-82,2019/1/6 21:20,0.3758231194939369,0.5051566532002219,0.9208089287568296,6.740058719474409E-4
1119,6-82,2019/1/8 18:30,0.35120697690300434,0.47438628787431786,0.9089997806121733,4.49337259197564E-4
1122,6-82,2019/1/8 19:00,0.40217411646100315,0.7205535805565938,0.9798235555498781,7.96637504576479E-4
1240,6-82,2019/1/9 14:40,0.2403514739168266,0.14533857377144588,0.6289300882608038,5.616715824214076E-4
1501,6-82,2019/1/11 10:30,0.3132824688514579,0.26832439054916074,0.7516868994085424,6.740058719474409E-4
1814,6-82,2019/1/13 21:50,0.4590993836071653,0.8795490256076459,0.9977713678889145,0.003228675324927388
2231,6-82,2019/1/16 19:20,0.2596917197528373,0.4342591515222067,0.8487788843423033,0.0529141403605715
2291,6-82,2019/1/17 5:30,0.30373500960488414,0.5979721223365029,0.9577654716146805,3.969145757752773E-4
2366,6-82,2019/1/17 18:00,0.2685583098253218,0.4715209978944255,0.9033437075779206,4.49337259197564E-4
2569,6-82,2019/1/19 3:50,0.3015138498835887,0.6353556976563693,0.9825854033196807,1.1233431199124016E-4
2792,6-82,2019/1/20 17:00,0.4338041917765365,0.46666000042828737,0.9014969050718317,0.13360293965021666
2794,6-82,2019/1/20 17:20,0.4453652855573268,0.3971451413048923,0.8571605657909944,0.16236988508612415
3307,6-82,2019/1/24 6:50,0.2858310023036461,0.4603163559769405,0.8951431567932214,4.49337259197564E-4
3345,6-82,2019/1/24 13:10,0.11474882244648983,0.028957277175980362,0.6000240548016526,4.49337259197564E-4
