id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
417,6-82,2019/1/3 21:20,0.5576940055865046,0.9914562962145392,0.9967694722179238,0.06558545085876986
432,6-82,2019/1/3 23:50,0.7548381795901722,0.9958781481522001,0.9961164052046603,0.1509735691194488
1111,6-82,2019/1/8 17:10,0.21455403428475736,0.10315921164864023,0.6078873735671634,5.616715824214076E-4
1281,6-82,2019/1/9 21:40,0.40947505795861705,0.6601998238956425,0.9622143355855413,0.0015539579881617906
1299,6-82,2019/1/10 0:40,0.6391354083958808,0.7135838264690547,0.9975711799216441,0.14437579996461997
1556,6-82,2019/1/11 19:40,0.3914227153924893,0.590541490722348,0.974343057460816,4.49337259197564E-4
2363,6-82,2019/1/17 17:30,0.287668245037145,0.5869327010869432,0.9670886770756284,4.49337259197564E-4
2504,6-82,2019/1/18 17:00,0.33825655751834277,0.7519587450614755,0.9821845444253167,0.0037257546417286866
2770,6-82,2019/1/20 13:20,0.42083754660869727,0.34126976953483384,0.8168875787275784,0.16639332610337212
2774,6-82,2019/1/20 14:00,0.48651639653305406,0.5614842151055321,0.9600312389659994,0.1609863010802428
2827,6-82,2019/1/20 22:50,0.9222043467169585,0.9946433363250345,0.9981731596465102,0.2721045924371029
2855,6-82,2019/1/21 3:30,0.7323493700726683,0.9800386081145981,0.99578986497469,0.20803659172974223
3057,6-82,2019/1/22 13:10,0.2873399493397906,0.5814673407493267,0.9252118084532951,6.243915527836821E-4
3089,6-82,2019/1/22 18:30,0.45762792803505736,0.9929389342028941,0.9971368886657836,0.07709690947922976
3145,6-82,2019/1/23 3:50,0.2713865888320836,0.4906475852601805,0.9013468648063883,3.3700294720632383E-4
3353,6-82,2019/1/24 14:30,0.1380237074361918,0.08785011706515955,0.6080434446673362,4.49337259197564E-4
3796,6-82,2019/1/27 16:20,0.4967044156963238,0.45486404102843375,0.8952667283951296,0.16616023340878097
4007,6-82,2019/1/29 3:30,0.39449709955232126,0.9851343938338954,0.9977486155507939,0.022208493335767594
4145,6-82,2019/1/30 2:40,0.6669642112012204,0.8091124112843314,0.9972084233077164,0.19418764288583404
