id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
14,6-82,2019/1/1 2:10,0.29334127310319635,0.2972164445690283,0.7756777230036122,5.616715824214076E-4
376,6-82,2019/1/3 14:30,0.44723476938857776,0.8332521694392023,0.9903400303521748,0.008750842799654397
560,6-82,2019/1/4 21:10,0.2908387652513876,0.2684722208854478,0.7493203307223392,3.3700294720632383E-4
784,6-82,2019/1/6 10:30,0.34163828557980247,0.4211588094339253,0.864131606758424,1.1233431199124016E-4
868,6-82,2019/1/7 0:30,0.2601527480349139,0.18686574433000594,0.6625390673800736,6.740058719474409E-4
934,6-82,2019/1/7 11:30,0.32783833438992804,0.4063975584595554,0.8411942513236786,6.740058719474409E-4
1526,6-82,2019/1/11 14:40,0.20791980391908552,0.11743349744751538,0.6067856055025723,4.49337259197564E-4
1560,6-82,2019/1/11 20:20,0.41224800519208876,0.7359322401338234,0.9976789399119856,4.6805965014573906E-4
1586,6-82,2019/1/12 0:40,0.5250956575232862,0.9893649315872386,0.9976380653749307,0.034701940816678
1610,6-82,2019/1/12 4:40,0.41345418557656577,0.6242945441152955,0.9785912594690346,5.616715824214076E-4
1738,6-82,2019/1/13 9:10,0.5486150169274151,0.9956390166678702,0.9971601149992761,0.06960982770913386
1929,6-82,2019/1/14 17:00,0.5715615696186632,0.4003408770212703,0.8938384133772295,0.15177582333007716
2163,6-82,2019/1/16 8:00,0.4821290826963731,0.4317547402124791,0.8760731340785625,0.20247697706934173
2186,6-82,2019/1/16 11:50,0.663562971756961,0.5972112295622832,0.9790724723447478,0.22183498902852777
2212,6-82,2019/1/16 16:10,0.43982359672864535,0.4362461593442064,0.8811393181918753,0.14499925606619615
2522,6-82,2019/1/18 20:00,0.3619753181885028,0.8594745936328385,0.9949463593954129,0.00392795644150377
2637,6-82,2019/1/19 15:10,0.22068126027820653,0.28740749656057835,0.768887830068799,2.2466862398248032E-4
2641,6-82,2019/1/19 15:50,0.21437316064258272,0.23691487552761287,0.7163360971127336,2.2466862398248032E-4
2783,6-82,2019/1/20 15:30,0.38191809618509226,0.4962607729514314,0.9237500655561245,0.10376413947233712
3012,6-82,2019/1/22 5:40,0.2536916951565055,0.3621355329872614,0.8277923722771828,0.016031978415344202
3026,6-82,2019/1/22 8:00,0.41101964744004166,0.9897997309507888,0.9972358181111445,0.04403224137467744
3110,6-82,2019/1/22 22:00,0.27038291451856805,0.5156525813573369,0.9280451925458653,5.616715824214076E-4
3488,6-82,2019/1/25 13:00,0.3017106827841574,0.5700235651960903,0.9155058679777519,0.004122669195038757
3678,6-82,2019/1/26 20:40,0.3690129656251026,0.9068106103738485,0.9976032390412302,0.009953756086712845
3831,6-82,2019/1/27 22:10,0.6713790672423082,0.9917171741702072,0.9983896074479209,0.18242155961368772
3835,6-82,2019/1/27 22:50,0.7612049589925284,0.8445133308635346,0.9982846359622662,0.21784431149340142
4110,6-82,2019/1/29 20:50,0.5151569817523602,0.8921145748544801,0.9962729480590921,0.13790534439368587
