id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
37,6-82,2019/1/1 6:00,0.3453305422315616,0.4303025256230941,0.8778628117381859,5.616715824214076E-4
306,6-82,2019/1/3 2:50,0.2783567392234342,0.23691052814028707,0.7200343485121665,6.740058719474409E-4
325,6-82,2019/1/3 6:00,0.47793017412378247,0.9026061517614898,0.9972813390354544,0.006715719577543972
338,6-82,2019/1/3 8:10,0.4361044735926403,0.7382279516705017,0.9950736277129979,8.66846442550627E-4
375,6-82,2019/1/3 14:20,0.4277912612886858,0.7939033155084058,0.995140981558874,0.0022934922059626374
425,6-82,2019/1/3 22:40,0.7129805473265428,0.9961564183953441,0.9961609994287989,0.13625496561475534
1274,6-82,2019/1/9 20:30,0.38922773852551107,0.5540840158383051,0.9465308966256195,6.740058719474409E-4
1552,6-82,2019/1/11 19:00,0.33962172359631826,0.3264476412025587,0.8036784656428104,4.49337259197564E-4
1666,6-82,2019/1/12 14:00,0.45458923255088723,0.854557073237137,0.9949746909840201,0.011061185146237789
2045,6-82,2019/1/15 12:20,0.48697649298553264,0.7634335040189347,0.9974267984661942,0.13189652815270378
2099,6-82,2019/1/15 21:20,0.5008578377000482,0.28027253026411236,0.759152620098913,0.22666068324546979
3044,6-82,2019/1/22 11:00,0.16364543919224606,0.10166352157243118,0.6258491306707469,6.740058719474409E-4
3161,6-82,2019/1/23 6:30,0.27205618835574447,0.5028218117059994,0.9248221114215733,4.49337259197564E-4
3299,6-82,2019/1/24 5:30,0.19816156955345923,0.1750828282656323,0.6585523617830383,4.49337259197564E-4
3574,6-82,2019/1/26 3:20,0.3803455873359865,0.8949972582464553,0.9974782790698999,0.0032127612982377407
3932,6-82,2019/1/28 15:00,0.15224239259381322,0.08385870888920431,0.6067270894852935,1.1233431199124016E-4
3960,6-82,2019/1/28 19:40,0.21975848682379678,0.27502021796699794,0.7509720549984982,5.616715824214076E-4
4009,6-82,2019/1/29 3:50,0.4287401894956291,0.9965216422525172,0.9979850333486989,0.05177769222971898
4175,6-82,2019/1/30 7:40,0.5346476792811226,0.33321303830815546,0.808460377475134,0.2191062016991731
