id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
36,6-82,2019/1/1 5:50,0.3144078922756477,0.3001643524617547,0.7774385978806477,5.616715824214076E-4
64,6-82,2019/1/1 10:30,0.5023047764310989,0.9626860520162116,0.9960150665629657,0.04009202090724683
456,6-82,2019/1/4 3:50,0.45559586890048115,0.8216475149823328,0.9711905786755034,0.024367184113483906
527,6-82,2019/1/4 15:40,0.4228824928183883,0.7322582325986198,0.9689136460998727,0.008713397984060237
854,6-82,2019/1/6 22:10,0.37907685351111653,0.527513762519769,0.9376665988042813,6.740058719474409E-4
884,6-82,2019/1/7 3:10,0.2716140518907449,0.20818803933970587,0.6966710578108914,5.616715824214076E-4
1154,6-82,2019/1/9 0:20,0.7382051814248273,0.9970955701366867,0.9977732341756559,0.14795084051055768
1208,6-82,2019/1/9 9:20,0.4820510977903509,0.9780689875437921,0.9971916928398737,0.019629484662228986
1525,6-82,2019/1/11 14:30,0.23514972966261996,0.14136455773627885,0.612313945748598,4.49337259197564E-4
1611,6-82,2019/1/12 4:50,0.5032862705275628,0.8706401004098092,0.9979910793109403,0.001964914329066691
1822,6-82,2019/1/13 23:10,0.4546206932837247,0.7700374783024112,0.9903883352989458,0.0024713548188768702
1853,6-82,2019/1/14 4:20,0.3604934933038805,0.6014287326347286,0.9756073896898386,6.740058719474409E-4
1933,6-82,2019/1/14 17:40,0.5776253356435523,0.9886257901739517,0.9955153577827475,0.07719052236627671
2225,6-82,2019/1/16 18:20,0.3351617370733009,0.5504143590642474,0.9522408476940692,0.0731109141761842
2329,6-82,2019/1/17 11:50,0.2094457932131317,0.22831030435901956,0.704693228897645,4.49337259197564E-4
2723,6-82,2019/1/20 5:30,0.5388227642227381,0.9907214948052904,0.997979465864055,0.13987493949459498
2746,6-82,2019/1/20 9:20,0.6239761915691422,0.9888866661737818,0.9966895821469386,0.1817644013213275
2832,6-82,2019/1/20 23:40,0.8928473148759402,0.9974390577906701,0.9981448286181812,0.26872426480195655
2834,6-82,2019/1/21 0:00,0.922425907172833,0.9962129406403643,0.9987472627286815,0.2746293059410071
3038,6-82,2019/1/22 10:00,0.2385639576333635,0.334600031232754,0.8047978791095729,6.740058719474409E-4
3129,6-82,2019/1/23 1:10,0.323404028180765,0.7865552975042419,0.9975117293602992,0.0012085299706450895
3280,6-82,2019/1/24 2:20,0.2845141967423319,0.49644338844942193,0.9218024684384898,4.49337259197564E-4
3522,6-82,2019/1/25 18:40,0.48360468377285637,0.9966042509729136,0.9973621630902276,0.11488898056807705
3533,6-82,2019/1/25 20:30,0.4518218480458335,0.9969607869986594,0.997157789844675,0.09668426943016524
4255,6-82,2019/1/30 21:00,0.45401664347944287,0.9950346486134218,0.9965469840570538,0.10352636524208654
