id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
311,6-82,2019/1/3 3:40,0.33642151846579615,0.3588963159165459,0.8227940182462307,6.740058719474409E-4
1035,6-82,2019/1/8 4:30,0.405689368722639,0.6116724736013599,0.9166071654086405,0.011142627462617825
1102,6-82,2019/1/8 15:40,0.15481496796888056,0.041840222237536494,0.6069119538433246,5.616715824214076E-4
1131,6-82,2019/1/8 20:30,0.34335013093278344,0.4230675552383111,0.8593315867341219,4.49337259197564E-4
1205,6-82,2019/1/9 8:50,0.4276771678997619,0.8112081159156701,0.9974922154302737,0.0015043436353002217
1442,6-82,2019/1/11 0:40,0.404928279912052,0.6242162876229232,0.9825403379015615,5.616715824214076E-4
1732,6-82,2019/1/13 8:10,0.6077639021605212,0.9968825261056521,0.9975307704155094,0.09008743658022177
1741,6-82,2019/1/13 9:40,0.5545717367734313,0.9959477138793882,0.9975721055012589,0.07267655493083862
1851,6-82,2019/1/14 4:00,0.37875570210270204,0.6041940183307201,0.9761861453223251,6.740058719474409E-4
1930,6-82,2019/1/14 17:10,0.5978557497412584,0.41432820058941877,0.8920046199710648,0.15781660194390948
1956,6-82,2019/1/14 21:30,0.41114323495761007,0.2806681903309929,0.766849653892352,0.10105968947646374
2107,6-82,2019/1/15 22:40,0.4427703451910675,0.1958355437075114,0.6731424043554899,0.22042238390698504
2193,6-82,2019/1/16 13:00,0.43750781461719407,0.001369601243432163,0.008370542637015206,0.9996630668297257
2211,6-82,2019/1/16 16:00,0.44289025157149636,0.41432819838910123,0.8647437981140762,0.15302273530857743
2249,6-82,2019/1/16 22:20,0.28054680102950075,0.476695040252783,0.90590674790598,5.616715824214076E-4
2563,6-82,2019/1/19 2:50,0.30871438528042117,0.6817656095609206,0.9900297493960666,0.0013489478915237989
2602,6-82,2019/1/19 9:20,0.24469942137973558,0.16573910561118743,0.6507034432882651,0.10363214614999944
2707,6-82,2019/1/20 2:50,0.4866536359167614,0.9938172295626918,0.996633840067113,0.12519003638346904
2776,6-82,2019/1/20 14:20,0.4741250702891196,0.6469994815818236,0.9956951146445508,0.13290272263312863
2853,6-82,2019/1/21 3:10,0.7787251958086251,0.9841343637078327,0.9988113647197853,0.229337048688917
2879,6-82,2019/1/21 7:30,0.8172721480996118,0.9934998283840848,0.9963388928052521,0.23834157968934863
2969,6-82,2019/1/21 22:30,0.39993767683702,0.3744401994866251,0.8403242647547455,0.14565734711393907
2973,6-82,2019/1/21 23:10,0.44624836195071693,0.3435306987946694,0.816815582976673,0.16846121412181875
3497,6-82,2019/1/25 14:30,0.19064320765102827,0.15960851120507635,0.6480112683558794,6.740058719474409E-4
3518,6-82,2019/1/25 18:00,0.35645238852861905,0.8769402641424661,0.9959431542935145,0.01767673992659272
3554,6-82,2019/1/26 0:00,0.36219887726091526,0.9904084404761537,0.9971605845124221,0.02797592400835706
3850,6-82,2019/1/28 1:20,0.8650517925413147,0.797664285947868,0.9982367988478067,0.26105557688429554
4015,6-82,2019/1/29 4:50,0.39414387457601874,0.9968042573892938,0.9978842460207699,0.06777035332079172
4034,6-82,2019/1/29 8:00,0.42968137929672784,0.9945607246708814,0.9976533979486216,0.0495366226060852
4095,6-82,2019/1/29 18:20,0.48612741822733574,0.7198752965027707,0.9975001159134138,0.1213369692474081
4167,6-82,2019/1/30 6:20,0.5992810785937297,0.7631981639261451,0.9971299171239275,0.17537258206136164
