id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
400,6-82,2019/1/3 18:30,0.5192070569903364,0.9620051945688269,0.996801939220052,0.03699606786691713
1143,6-82,2019/1/8 22:30,0.5477938346633404,0.9978999377620831,0.9977123829187681,0.07293305119259406
1243,6-82,2019/1/9 15:10,0.26000391150691504,0.19687035258990887,0.6705575266236384,5.616715824214076E-4
1278,6-82,2019/1/9 21:10,0.34833918747626497,0.4145195082216798,0.858404007486412,2.2466862398248032E-4
1475,6-82,2019/1/11 6:10,0.5473445146553361,0.9933867814492471,0.9967792333850233,0.05226260175090299
1506,6-82,2019/1/11 11:20,0.09575153426605541,0.01588737099082882,0.4111296910240183,0.09368868754118083
2016,6-82,2019/1/15 7:30,0.8129963693578355,0.5466430476214725,0.9527174265086482,0.2184921221255746
2059,6-82,2019/1/15 14:40,0.40259945763954563,0.5136438357185813,0.9485453797568192,0.12740583038056535
2195,6-82,2019/1/16 13:20,0.42302908965388347,0.2118881350127479,0.676698527178184,0.24740508679974604
2335,6-82,2019/1/17 12:50,0.08644111012536934,0.008413263112893359,0.17017920222618177,0.7175026216694328
2979,6-82,2019/1/22 0:10,0.2985934717025896,0.17581763016384058,0.6510016424048986,0.13877874366745208
3159,6-82,2019/1/23 6:10,0.2771659436320436,0.5479968995593991,0.9518079453679091,4.49337259197564E-4
3358,6-82,2019/1/24 15:20,0.08637862880633705,0.01150899601029306,0.09156224403813505,0.8692101631606654
3473,6-82,2019/1/25 10:30,0.3101019802172786,0.7409367190331485,0.9891295789587403,0.0017608403463598061
3642,6-82,2019/1/26 14:40,0.1874429284831147,0.17019139683900023,0.644451432009162,5.616715824214076E-4
3660,6-82,2019/1/26 17:40,0.13926502969064572,0.07693678926415394,0.6067535631913328,5.616715824214076E-4
3681,6-82,2019/1/26 21:10,0.3447907469590334,0.9025844136024622,0.9967769093509785,0.012355838070314068
4264,6-82,2019/1/30 22:30,0.4922802167947589,0.9962042356953563,0.9973839999337415,0.11708230677496208
4270,6-82,2019/1/30 23:30,0.3191697366622319,0.7311755966859173,0.9773445827271912,0.009759979368480741
