id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
323,6-82,2019/1/3 5:40,0.48007679175145324,0.9881388105252573,0.9974011786241579,0.01831236475668886
440,6-82,2019/1/4 1:10,0.6477798894381623,0.9957011614575542,0.9955101449542151,0.12271626644254455
443,6-82,2019/1/4 1:40,0.6448927362612453,0.9963018344454732,0.9961087540453268,0.1155079908052448
607,6-82,2019/1/5 5:00,0.17386886616072833,0.05356917214128716,0.6071185060108638,5.616715824214076E-4
698,6-82,2019/1/5 20:10,0.10467981025918588,0.005821891312411067,0.006612454544612287,0.9996630668297257
841,6-82,2019/1/6 20:00,0.39117293932110997,0.590911069741302,0.9689619538480347,2.2466862398248032E-4
888,6-82,2019/1/7 3:50,0.3851176160644289,0.5183396076271997,0.9134690863337874,9.726279345589109E-4
1049,6-82,2019/1/8 6:50,0.6205661369097837,0.9958477153163129,0.9964935749757245,0.11165468844723697
1234,6-82,2019/1/9 13:40,0.3045044348685396,0.3059340670730943,0.7818205735968308,5.616715824214076E-4
1466,6-82,2019/1/11 4:40,0.6477988787762892,0.9969955705956924,0.9978159688363918,0.10747865998307549
1809,6-82,2019/1/13 21:00,0.29354739285719084,0.28109429061704827,0.7564265427316068,3.3700294720632383E-4
1890,6-82,2019/1/14 10:30,0.2985528782831044,0.28711183598579604,0.7603932665663051,5.616715824214076E-4
1904,6-82,2019/1/14 12:50,0.33769906441063874,0.19012235114560833,0.6697395607666126,0.10128623097979943
2253,6-82,2019/1/16 23:00,0.32242996877471497,0.5825195408923852,0.9675954391983225,0.048673520484467755
2304,6-82,2019/1/17 7:40,0.38775871709845855,0.9495326209605525,0.99719307672707,0.022160066482500247
2478,6-82,2019/1/18 12:40,0.28480746381203675,0.5237745317062128,0.9217197904230959,0.011572306239401312
2646,6-82,2019/1/19 16:40,0.184389280147959,0.14639512330656404,0.6298112193237545,2.2466862398248032E-4
2918,6-82,2019/1/21 14:00,0.3515640297156176,0.813177732085841,0.9960462690171576,0.003167827604892534
3090,6-82,2019/1/22 18:40,0.4268838018816135,0.9716079541977316,0.9970551395916739,0.040253128104084414
3109,6-82,2019/1/22 21:50,0.3225040088191667,0.6910484586713439,0.9935110907645597,6.403055907059326E-4
3182,6-82,2019/1/23 10:00,0.25172587737926283,0.3509178482721517,0.8197409232919132,4.49337259197564E-4
3324,6-82,2019/1/24 9:40,0.12298337210997252,0.048909971568116224,0.6070875248665676,4.49337259197564E-4
3341,6-82,2019/1/24 12:30,0.09727062727431507,0.02790072791956909,0.6000681828743145,4.49337259197564E-4
4039,6-82,2019/1/29 8:50,0.4159954128715751,0.9508421883304605,0.997367264983673,0.061092078907052615
4073,6-82,2019/1/29 14:30,0.4708668006342364,0.6845917736416322,0.9946829983783226,0.13998446568944498
