id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
224,6-82,2019/1/2 13:10,0.07026632254700235,0.00825238926852357,0.004652314132838224,0.9996630668297257
345,6-82,2019/1/3 9:20,0.47651553082714937,0.9640381901512817,0.9976510727940204,0.011105182647023665
369,6-82,2019/1/3 13:20,0.36525248516291026,0.5347443833169088,0.9344026369798741,3.3700294720632383E-4
513,6-82,2019/1/4 13:20,0.395691810085726,0.5715484390123872,0.9062229627686862,0.009928258672422119
558,6-82,2019/1/4 20:50,0.2826579548940366,0.22021444068110385,0.7067537007854657,3.3700294720632383E-4
722,6-82,2019/1/6 0:10,0.280182208636075,0.23215823080841214,0.7118091914287259,5.616715824214076E-4
1026,6-82,2019/1/8 2:50,0.5374232167915873,0.9450463882216635,0.9954284950493497,0.0503800663576146
1133,6-82,2019/1/8 20:50,0.4205269420158466,0.7045662031416886,0.9839245158823481,4.49337259197564E-4
1528,6-82,2019/1/11 15:00,0.25554587889305286,0.1679000318584167,0.6436655146264358,4.49337259197564E-4
1587,6-82,2019/1/12 0:50,0.5826359897833652,0.9969216516625613,0.997699841090877,0.06567344654553042
1591,6-82,2019/1/12 1:30,0.48572222637155876,0.9267372181732577,0.9979306970069202,0.007125739770819955
1636,6-82,2019/1/12 9:00,0.39878610465403364,0.6083245648553798,0.9697831721201113,5.616715824214076E-4
1740,6-82,2019/1/13 9:30,0.5576907203307855,0.9880735999598502,0.9968312484941481,0.06427488430114506
1921,6-82,2019/1/14 15:40,0.40709649975417933,0.576271555489035,0.9113041023884499,0.011042462755289613
2223,6-82,2019/1/16 18:00,0.30021726782981845,0.3102776568953493,0.7841091067329478,0.08744009028673035
2716,6-82,2019/1/20 4:20,0.49028586858342815,0.987121402780502,0.9964526953961658,0.12078372298241433
2917,6-82,2019/1/21 13:50,0.34341109961926997,0.7858857183954268,0.9813363885368372,0.008825732419610113
2970,6-82,2019/1/21 22:40,0.41891759629739855,0.3431785151436359,0.8179438325911984,0.15529656760558536
3310,6-82,2019/1/24 7:20,0.30192377133833115,0.6174943704536815,0.9892433725852025,4.49337259197564E-4
3443,6-82,2019/1/25 5:30,0.47577680568127156,0.9967042558924617,0.9974764295915051,0.11063619112100809
3508,6-82,2019/1/25 16:20,0.2539517339796148,0.4060323311796662,0.8480161921725133,6.740058719474409E-4
3534,6-82,2019/1/25 20:40,0.43826120835370774,0.9934346070615699,0.9971122621970264,0.08796431728944225
3912,6-82,2019/1/28 11:40,0.22648589567853908,0.27978990607057463,0.7603709786988264,1.1233431199124016E-4
3921,6-82,2019/1/28 13:10,0.20661895796006838,0.21049244736239378,0.6851424560970801,1.1233431199124016E-4
3952,6-82,2019/1/28 18:20,0.26122739325559946,0.3963277308818713,0.8577787980663841,5.616715824214076E-4
4033,6-82,2019/1/29 7:50,0.45148632444199405,0.9940824489892762,0.997247434359421,0.07051692750002624
4077,6-82,2019/1/29 15:10,0.43482327942708304,0.4924128461597672,0.9195376244256727,0.1338622460959124
4191,6-82,2019/1/30 10:20,0.529310287864722,0.30545579417855795,0.7810077213990929,0.22523965445769212
