id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
316,6-82,2019/1/3 4:30,0.30370109998829353,0.29438594063096635,0.7652202320509053,6.740058719474409E-4
435,6-82,2019/1/4 0:20,0.8146026014772637,0.9952476950892536,0.9947805344117574,0.17879877859394339
445,6-82,2019/1/4 2:00,0.688411360310477,0.9964912064828733,0.9965335177701043,0.13939002901863967
481,6-82,2019/1/4 8:00,0.17845733904965827,0.055110133251416824,0.5846964053960281,0.009911630678997942
570,6-82,2019/1/4 22:50,0.4451322816326491,0.8312216827076624,0.9968568022233547,0.004214408876987005
947,6-82,2019/1/7 13:40,0.46133286325848777,0.8049427382248437,0.9839551743063913,0.0058685316286400235
1034,6-82,2019/1/8 4:20,0.392102102934427,0.5760324176482324,0.9275096338036437,0.007781023128260584
1040,6-82,2019/1/8 5:20,0.4334155670521761,0.6798959924427844,0.959846376288803,0.008596383012552635
1385,6-82,2019/1/10 15:00,0.350643094373328,0.42656764786879314,0.8520581692156717,6.740058719474409E-4
1390,6-82,2019/1/10 16:00,0.29636306541364216,0.246306424234444,0.7266486637003979,5.616715824214076E-4
1477,6-82,2019/1/11 6:30,0.5583888845805711,0.9961390246409897,0.9973891051888563,0.07497191900522016
1791,6-82,2019/1/13 18:00,0.2551111093204576,0.17206970623809484,0.6552066508845215,4.49337259197564E-4
2095,6-82,2019/1/15 20:40,0.42518560294145336,0.35857457013768196,0.8226839336615662,0.17342077423717134
2180,6-82,2019/1/16 10:50,0.8121695741063838,0.7697896408951544,0.9986441496858731,0.2553620992459613
2263,6-82,2019/1/17 0:50,0.3375194238079144,0.7249102170392531,0.9952422378396707,4.633790467923936E-4
2420,6-82,2019/1/18 3:00,0.35575136821399156,0.9438985339202027,0.9973407996818072,0.01396128253810621
2544,6-82,2019/1/18 23:40,0.3661279848830987,0.9174108849214282,0.9976129845205394,0.007124803611958434
3608,6-82,2019/1/26 9:00,0.03825598720934781,0.010126351251932746,0.005439621724940037,1.0
3648,6-82,2019/1/26 15:40,0.15628924094131338,0.09839387054122177,0.6092032670799551,5.616715824214076E-4
3776,6-82,2019/1/27 13:00,0.6560793400235511,0.7850335148895594,0.9944646876518399,0.18599004548626294
3862,6-82,2019/1/28 3:20,0.7245402243745804,0.9913128139990172,0.9936457861301913,0.19720288226876345
3970,6-82,2019/1/28 21:20,0.2990153132264903,0.7337060918795361,0.9961224382805027,5.214184474991329E-4
4022,6-82,2019/1/29 6:00,0.4772651655570707,0.9947172533023281,0.9971090209875403,0.11126338952164884
4202,6-82,2019/1/30 12:10,0.3738384877690701,0.2061401590982913,0.6821771662641217,0.17916854443917593
4203,6-82,2019/1/30 12:20,0.3347164237802684,0.2214622984352344,0.697809979044619,0.1480191771982044
